Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2014-10-01,2014-10-05,Standard Class,Home Office,United States,Reno,Nevada,89502,West,Office Supplies,Fasteners,1.7422190236679187,1,0.0,0.0
2014-09-08,2014-09-13,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,5.157698056738435,2,0.1,13.4372
2014-09-08,2014-09-13,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,1.5085119938441398,2,0.0,1.6896
2014-11-16,2014-11-18,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,4.3940540148866,4,0.2,-17.9928
2014-11-16,2014-11-18,First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,5.726764682248117,3,0.15,25.1979
2014-11-16,2014-11-18,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,5.846178625614856,3,0.0,10.3473
2014-03-03,2014-03-07,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,6.441507786613698,3,0.2,-23.4882
2015-12-03,2015-12-07,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,5.8874891827960525,3,0.15,-29.6058
2017-07-11,2017-07-16,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,4.289801690631364,6,0.2,5.3964
2017-07-11,2017-07-16,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,3.427514689979529,5,0.2,9.3125
2017-11-16,2017-11-20,Second Class,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,1.0381543196309957,1,0.7,-1.3984
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,4.180277580213828,4,0.8,-160.96
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,2.0774395390091627,2,0.6,-4.5396
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Art,2.506668141569513,8,0.2,3.9424
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Paper,2.8065069404432417,3,0.2,5.6376
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,5.941149721232369,2,0.3,-119.2312
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,4.227359154661743,9,0.2,6.7536
2016-06-12,2016-06-16,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,0.9258449446789667,2,0.8,-2.667
2016-12-29,2016-12-31,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,3.6482657712286395,7,0.2,13.0928
2016-12-29,2016-12-31,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,3.2712405450740634,6,0.2,8.8704
2017-03-18,2017-03-23,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,3.85439389259151,4,0.0,21.252
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,1.7453664296583444,3,0.2,0.7092
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,3.995481411418228,3,0.2,16.0056
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,4.883589491160687,2,0.2,8.194
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Storage,3.1575109291166163,3,0.2,2.2512
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,4.300599635978153,7,0.2,-12.7302
2015-07-31,2015-08-06,Standard Class,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,3.981362483506759,3,0.0,15.777
2017-06-27,2017-06-29,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,3.017493765335504,3,0.0,9.3312
2017-06-27,2017-06-29,Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,4.846546505563361,3,0.0,40.416
2017-06-27,2017-06-29,Second Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,7.161195224527697,5,0.0,244.6155
2014-02-07,2014-02-10,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,4.189048497691398,4,0.0,9.744
2016-09-04,2016-09-09,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,6.284898794037626,3,0.0,160.623
2017-04-06,2017-04-10,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,2.2082744135228043,5,0.7,-5.94
2017-12-08,2017-12-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,2.6566165459873603,4,0.2,3.6432
2017-12-08,2017-12-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,4.442510070053392,2,0.4,-20.997
2016-07-24,2016-07-25,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Art,4.3067641501733345,5,0.0,21.228
2015-11-09,2015-11-09,Same Day,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,2.4630018143999504,3,0.0,5.1552
2015-10-02,2015-10-04,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Furniture,Furnishings,2.487569767207484,1,0.2,3.0338
2015-10-02,2015-10-04,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Technology,Accessories,3.989724513091998,3,0.2,-4.641
2015-11-22,2015-11-25,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Art,2.8970163006148333,4,0.0,4.9648
2015-11-22,2015-11-25,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Paper,4.109889773557563,3,0.0,28.1718
2017-02-02,2017-02-07,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,5.354603177558628,2,0.0,12.6348
2017-02-02,2017-02-07,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,3.464485120898074,2,0.2,10.062
2017-02-02,2017-02-07,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Machines,5.484730541245245,2,0.2,38.9974
2015-06-16,2015-06-19,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,8.023347915405987,3,0.2,1143.891
2015-06-16,2015-06-19,First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,4.9051266193152605,2,0.0,33.495
2016-05-05,2016-05-09,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,4.545929605943818,4,0.2,31.4712
2016-05-05,2016-05-09,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Phones,5.184476550124277,3,0.2,19.9665
2017-09-09,2017-09-10,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Labels,2.929165029281878,6,0.2,5.9778
2017-09-09,2017-09-10,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,1.7681496035889213,3,0.7,-3.564
2017-09-09,2017-09-10,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,1.9821043087908785,2,0.7,-5.215
2016-07-22,2016-07-26,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,3.6553226705850936,2,0.0,10.5504
2016-07-22,2016-07-26,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Paper,3.9672684796541247,8,0.0,24.8832
2016-07-22,2016-07-26,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,3.3470931226689546,3,0.0,9.3228
2016-07-22,2016-07-26,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,1.8562979903656263,3,0.0,2.592
2016-01-31,2016-02-06,Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,7.148337882233944,1,0.0,635.495
2016-01-31,2016-02-06,Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Envelopes,4.839134975933884,8,0.0,58.9192
2016-12-29,2017-01-02,Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Storage,2.710048203764883,1,0.0,4.0687
2016-12-29,2017-01-02,Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Supplies,3.365915567517516,2,0.0,7.2696
2015-11-21,2015-11-27,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Art,1.847509484332547,2,0.2,0.7348
2015-11-21,2015-11-27,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,0.9917691930500605,2,0.8,-2.544
2015-11-21,2015-11-27,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,3.242123491587891,3,0.8,-67.617
2015-11-21,2015-11-27,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,2.194999882314108,5,0.8,-13.167
2015-10-05,2015-10-09,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,5.666426688112432,4,0.2,57.6
2016-09-12,2016-09-13,Same Day,Home Office,United States,Louisville,Colorado,80027,West,Technology,Phones,4.996887896835283,3,0.2,9.1845
2016-09-12,2016-09-13,Same Day,Home Office,United States,Louisville,Colorado,80027,West,Furniture,Chairs,4.432434537217727,4,0.2,5.196
2017-09-14,2017-09-17,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,6.8498973264043626,4,0.2,94.2784
2017-09-14,2017-09-17,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Paper,4.322170467520516,3,0.2,23.235
2015-02-23,2015-02-28,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Appliances,3.327909585892323,6,0.0,6.72
2015-02-23,2015-02-28,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,2.476202209157854,2,0.2,3.8136
2016-12-05,2016-12-09,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,1.512045566425451,2,0.2,0.3094
2016-07-02,2016-07-03,First Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,6.271800956113388,5,0.3,0.0
2016-07-02,2016-07-03,First Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,3.7488450352813705,8,0.2,14.5152
2017-12-13,2017-12-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Bookcases,5.666343639681307,3,0.2,7.1994
2015-03-20,2015-03-22,Second Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Storage,3.4112797170036675,3,0.2,2.5641
2015-03-01,2015-03-04,First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Art,4.031191747216832,2,0.2,6.2244
2015-03-01,2015-03-04,First Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Bookcases,7.113954807693747,6,0.32,-36.1176
2016-09-15,2016-09-20,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Office Supplies,Binders,3.0641383062180516,4,0.2,6.6352
2016-09-15,2016-09-20,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,Tables,7.029432942940638,3,0.0,259.5297
2017-03-17,2017-03-23,Standard Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Labels,1.724194149732289,2,0.2,1.6704
2017-05-28,2017-06-02,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Phones,5.283000662436144,5,0.2,19.596
2017-05-28,2017-06-02,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,2.8065069404432417,3,0.2,5.4432
2017-05-28,2017-06-02,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,5.609354572197398,4,0.2,54.3936
2017-06-15,2017-06-19,Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Chairs,6.550154192019608,3,0.2,52.3764
2017-06-15,2017-06-19,Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Bookcases,4.365998873596684,2,0.2,-3.8864
2015-09-06,2015-09-12,Standard Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,3.8632528410587166,9,0.0,21.4452
2017-03-18,2017-03-24,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,6.288869201707886,7,0.2,47.0351
2014-12-19,2014-12-21,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Labels,2.7485521444115397,2,0.0,6.8714
2014-12-19,2014-12-21,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Fasteners,3.159125820462427,5,0.0,8.7945
2014-12-19,2014-12-21,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,6.371269908435568,5,0.2,72.975
2014-12-19,2014-12-21,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,5.357378413677241,4,0.2,15.8376
2016-07-07,2016-07-13,Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Paper,2.6361960973342264,2,0.0,6.2208
2016-07-07,2016-07-13,Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Art,3.8497219792307664,2,0.0,12.8744
2016-04-06,2016-04-10,Standard Class,Home Office,United States,Burlington,Vermont,5408,East,Technology,Phones,7.166844957069816,5,0.0,336.635
2014-05-08,2014-05-10,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,7.496080687624671,5,0.4,239.996
2017-11-23,2017-11-27,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,2.4585626744483986,2,0.2,3.7408
2016-11-10,2016-11-12,First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,5.407082081339425,2,0.0,62.1544
2016-11-10,2016-11-12,First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Bookcases,5.837613822289722,2,0.0,54.7136
2014-12-31,2015-01-01,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,3.5771095532709265,3,0.0,11.4741
2014-12-31,2015-01-01,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Labels,2.990719731730447,3,0.0,8.694
2017-08-19,2017-08-23,Standard Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,4.641694960670463,3,0.2,37.236
2016-09-12,2016-09-16,Standard Class,Corporate,United States,Utica,New York,13501,East,Furniture,Furnishings,3.7252113833613265,2,0.0,14.5728
2017-10-26,2017-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,3.5346204350848653,3,0.7,-27.735
2017-10-26,2017-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,4.784570814354383,5,0.4,19.775
2017-10-26,2017-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,2.757475084429733,5,0.2,4.9815
2017-05-30,2017-06-04,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,3.651177586929925,4,0.0,18.0096
2016-03-08,2016-03-13,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Appliances,5.338230147859203,3,0.1,48.3336
2016-03-08,2016-03-13,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,2.7013612129514133,5,0.0,3.753
2015-07-26,2015-07-31,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Furniture,Chairs,5.5885661421971315,3,0.2,13.3176
2015-11-23,2015-11-25,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,5.733276549883904,2,0.0,89.3142
2015-11-23,2015-11-25,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,3.8088822465086327,6,0.0,20.727
2015-11-23,2015-11-25,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,2.647592232065096,4,0.0,5.6416
2015-11-23,2015-11-25,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,2.8656235882069705,2,0.0,7.7832
2015-11-23,2015-11-25,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,3.6858749450936377,6,0.0,18.6624
2015-11-28,2015-12-02,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,5.818657582682613,4,0.2,117.432
2017-11-03,2017-11-07,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Technology,Copiers,6.867957759508069,2,0.2,311.9948
2017-11-03,2017-11-07,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Office Supplies,Binders,1.6264916669999279,2,0.7,-2.9964
2017-11-03,2017-11-07,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Office Supplies,Art,4.042770526676053,2,0.2,4.1988
2017-11-03,2017-11-07,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Office Supplies,Paper,2.4585626744483986,2,0.2,3.7408
2017-03-21,2017-03-23,Second Class,Consumer,United States,Reading,Pennsylvania,19601,East,Office Supplies,Envelopes,2.2880804067911638,3,0.2,2.8782
2015-12-19,2015-12-22,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,2.068380594320411,3,0.2,2.5056
2014-04-02,2014-04-06,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,3.3221541743217022,5,0.2,9.352
2014-04-02,2014-04-06,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,3.5406114374448334,7,0.2,10.465
2015-06-05,2015-06-09,Standard Class,Corporate,United States,Saint Charles,Missouri,63301,Central,Office Supplies,Paper,2.4475508632442313,2,0.0,4.752
2014-10-06,2014-10-09,First Class,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,5.9593028602995854,2,0.0,54.0876
2016-08-21,2016-08-24,Second Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,3.53921867955953,10,0.2,11.704
2015-11-15,2015-11-19,Standard Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Furnishings,3.7125959807312525,2,0.0,14.3856
2015-06-22,2015-06-27,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,7.105431677827391,2,0.2,456.588
2017-09-24,2017-09-28,Standard Class,Home Office,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Storage,2.8039662579320366,1,0.0,3.8775
2017-09-24,2017-09-28,Standard Class,Home Office,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,4.509760001183433,2,0.0,25.172
2017-09-24,2017-09-28,Standard Class,Home Office,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,2.7265447837383743,4,0.0,3.7128
2017-09-24,2017-09-28,Standard Class,Home Office,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,2.6188546222977394,3,0.0,4.9608
2017-09-24,2017-09-28,Standard Class,Home Office,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Labels,2.8183982582710754,5,0.0,7.56
2014-04-06,2014-04-10,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,4.2759714333333765,3,0.0,18.447
2014-04-06,2014-04-10,Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Binders,4.198223981598129,2,0.2,23.7684
2014-04-06,2014-04-10,Second Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Accessories,5.707010592007626,3,0.0,131.9868
2016-02-09,2016-02-13,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Accessories,4.51052978183397,3,0.0,39.5868
2016-02-09,2016-02-13,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Accessories,3.492256112609122,2,0.0,11.151
2014-11-18,2014-11-20,Second Class,Corporate,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,4.221711158142542,5,0.0,16.7875
2017-12-18,2017-12-23,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,2.108514789165543,3,0.7,-6.03
2017-12-18,2017-12-23,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,1.7619873108943849,3,0.2,1.7487
2017-12-18,2017-12-23,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,4.525693984486295,5,0.2,29.692
2017-12-18,2017-12-23,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,4.876051919761526,2,0.2,13.0112
2015-07-02,2015-07-04,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Technology,Phones,4.32068300443283,1,0.2,8.352
2015-07-02,2015-07-04,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,5.080410082029073,10,0.2,45.954
2015-07-02,2015-07-04,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,1.3589231643237587,2,0.7,-2.3136
2015-07-02,2015-07-04,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Paper,2.341036279368298,2,0.2,3.2872
2014-10-08,2014-10-13,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,4.827673532414877,4,0.0,55.764
2015-09-22,2015-09-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,4.036008985209137,5,0.2,6.255
2015-09-22,2015-09-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,6.428066499719687,3,0.2,-7.7247
2017-12-24,2017-12-30,Standard Class,Corporate,United States,Meridian,Idaho,83642,West,Office Supplies,Binders,3.105124650325188,3,0.2,7.992
2017-10-13,2017-10-20,Standard Class,Corporate,United States,Sacramento,California,95823,West,Technology,Accessories,5.351573732848468,6,0.0,39.8886
2017-10-13,2017-10-20,Standard Class,Corporate,United States,Sacramento,California,95823,West,Technology,Phones,3.496022595404599,2,0.2,-7.996
2017-10-13,2017-10-20,Standard Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,8.534042442178368,5,0.2,1906.485
2017-08-20,2017-08-26,Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Technology,Phones,3.6098362467734835,1,0.2,3.596
2015-09-11,2015-09-18,Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Labels,3.467297183366679,3,0.0,14.904
2015-09-11,2015-09-18,Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,2.2945529212967815,4,0.0,3.9248
2015-09-11,2015-09-18,Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Binders,5.349960599699875,4,0.0,96.416
2015-09-11,2015-09-18,Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Appliances,4.718855950391908,4,0.0,29.9808
2015-09-11,2015-09-18,Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Paper,3.6858749450936377,6,0.0,18.6624
2015-12-20,2015-12-26,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Appliances,3.618188713491167,3,0.0,10.881
2014-09-20,2014-09-23,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Bookcases,6.203405583914198,5,0.3,-70.49
2014-09-20,2014-09-23,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,2.4948569806411682,2,0.2,3.475
2016-11-04,2016-11-08,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Machines,6.532916364415733,2,0.2,77.22
2017-12-01,2017-12-06,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,2.8284963541780774,5,0.2,5.373
2017-12-01,2017-12-06,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,4.272211768666675,12,0.0,31.0992
2017-12-01,2017-12-06,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Storage,6.295708707858741,4,0.0,5.4124
2014-10-10,2014-10-10,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Machines,4.634670734105713,2,0.7,-71.3958
2014-10-10,2014-10-10,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,2.9582380691264105,2,0.7,-13.3936
2017-11-14,2017-11-16,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,3.1350593387750902,5,0.8,-32.985
2016-08-13,2016-08-19,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Supplies,5.2277661385970005,2,0.2,-34.758
2016-08-13,2016-08-19,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Appliances,4.093077092655135,1,0.8,-153.2024
2017-09-17,2017-09-23,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Technology,Machines,6.175867270105761,4,0.0,225.6
2017-09-17,2017-09-23,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Storage,3.5567756134805992,3,0.0,9.534
2015-03-23,2015-03-25,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,5.266413817535028,11,0.0,92.5056
2015-03-23,2015-03-25,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Accessories,5.484672444414411,3,0.0,86.3892
2016-06-30,2016-07-03,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Technology,Accessories,3.9341758100692794,7,0.2,-0.6265
2017-10-20,2017-10-25,Standard Class,Corporate,United States,Durham,North Carolina,27707,South,Technology,Phones,2.8322717244009548,2,0.2,1.3986
2017-10-20,2017-10-25,Standard Class,Corporate,United States,Durham,North Carolina,27707,South,Office Supplies,Paper,2.731245758705399,3,0.2,4.485
2014-08-25,2014-08-30,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,2.0186294022830786,4,0.7,-4.5696
2014-08-25,2014-08-30,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,1.3511851840063227,3,0.7,-2.2896
2014-08-25,2014-08-30,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,3.0844754833883794,8,0.7,-16.6848
2014-07-27,2014-07-30,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,5.625027825967296,2,0.0,0.0
2017-12-01,2017-12-07,Standard Class,Home Office,United States,Stockton,California,95207,West,Furniture,Furnishings,6.446735176751653,9,0.0,107.0388
2016-10-17,2016-10-21,Second Class,Home Office,United States,Columbia,Missouri,65203,Central,Technology,Phones,6.111400818443195,3,0.0,220.4853
2016-10-17,2016-10-21,Second Class,Home Office,United States,Columbia,Missouri,65203,Central,Office Supplies,Appliances,7.564544444954472,7,0.0,751.7601
2016-09-16,2016-09-18,First Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Chairs,4.81039413599935,2,0.0,30.445
2015-12-01,2015-12-06,Standard Class,Home Office,United States,San Diego,California,92037,West,Furniture,Chairs,7.8927030392876105,9,0.2,267.6672
2014-08-05,2014-08-12,Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Tables,6.194874668731803,2,0.3,41.934
2016-08-15,2016-08-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,5.746299032592525,3,0.0,43.6842
2016-08-15,2016-08-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,2.9412760877579323,3,0.0,3.0498
2016-08-15,2016-08-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,5.115595729732743,3,0.2,10.35
